date,aaci,aaci.ma,region
1982-01,11.6111111111111,0.527777777777777,Southern Cross
1982-02,-0.388888888888889,0.527777777777777,Southern Cross
1982-03,4.61111111111111,0.527777777777777,Southern Cross
1982-04,-2.38888888888889,0.644444444444444,Southern Cross
1982-05,-5.38888888888889,0.511111111111111,Southern Cross
1982-06,-0.388888888888889,0.594444444444444,Southern Cross
1982-07,0.611111111111111,0.544444444444444,Southern Cross
1982-08,8.61111111111111,0.611111111111111,Southern Cross
1982-09,2.61111111111111,0.644444444444444,Southern Cross
1982-10,6.61111111111111,0.711111111111111,Southern Cross
1982-11,5.61111111111111,0.894444444444444,Southern Cross
1982-12,1.61111111111111,0.877777777777778,Southern Cross
1983-01,-2.38888888888889,0.777777777777777,Southern Cross
1983-02,-2.38888888888889,0.661111111111111,Southern Cross
1983-03,-11.3888888888889,0.627777777777777,Southern Cross
1983-04,-6.38888888888889,0.494444444444444,Southern Cross
1983-05,0.611111111111111,0.594444444444444,Southern Cross
1983-06,-0.388888888888889,0.661111111111111,Southern Cross
1983-07,2.61111111111111,0.677777777777777,Southern Cross
1983-08,2.61111111111111,0.794444444444444,Southern Cross
1983-09,9.61111111111111,0.844444444444444,Southern Cross
1983-10,-1.38888888888889,0.794444444444444,Southern Cross
1983-11,3.61111111111111,1.01111111111111,Southern Cross
1983-12,6.61111111111111,1.01111111111111,Southern Cross
1984-01,0.611111111111111,1.04444444444444,Southern Cross
1984-02,7.61111111111111,1.09444444444444,Southern Cross
1984-03,6.61111111111111,1.31111111111111,Southern Cross
1984-04,-2.38888888888889,1.22777777777778,Southern Cross
1984-05,8.61111111111111,1.47777777777778,Southern Cross
1984-06,-2.38888888888889,1.46111111111111,Southern Cross
1984-07,-2.38888888888889,1.41111111111111,Southern Cross
1984-08,-4.38888888888889,1.37777777777778,Southern Cross
1984-09,-6.38888888888889,1.36111111111111,Southern Cross
1984-10,4.61111111111111,1.51111111111111,Southern Cross
1984-11,-1.38888888888889,1.47777777777778,Southern Cross
1984-12,0.611111111111111,1.44444444444444,Southern Cross
1985-01,0.611111111111111,1.39444444444444,Southern Cross
1985-02,5.61111111111111,1.49444444444444,Southern Cross
